departamento,anio,tasa_desercion
Norte De Santander,2010,0.20280918122644742
Putumayo,2010,0.5429553264604811
Quindío,2010,0.1720081135902637
Risaralda,2010,0.12169167803547067
Santander,2010,0.22103306844398873
Sucre,2010,0.14862267777065982
Tolima,2010,0.2505726065048099
Valle Del Cauca,2010,0.19133333333333333
Vaupés,2010,0.5714285714285714
Vichada,2010,0.4444444444444444
Departamento de oferta del programa,2010,2010.0
Amazonas,2010,1.0
Antioquia,2010,0.18940787054063993
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2010,0.5111111111111111
Atlántico,2010,0.3223008445560374
Bogotá D.C.,2010,0.22105090849566214
Bolívar,2010,0.3953098827470687
Boyacá,2010,0.0
Caldas,2010,0.15517241379310345
Caquetá,2010,0.45454545454545453
Cauca,2010,0.2112676056338028
Cesar,2010,0.4157303370786517
Chocó,2010,0.0
Córdoba,2010,0.1961206896551724
Cundinamarca,2010,0.036322360953461974
Huila,2010,0.15680473372781065
La Guajira,2010,0.3037542662116041
Magdalena,2010,0.2959770114942529
Meta,2010,0.02064896755162242
Nariño,2010,0.76
Norte De Santander,2010,0.2755344418052256
Quindío,2010,0.1481203007518797
Risaralda,2010,0.18614718614718614
Santander,2010,0.18389199255121041
Sucre,2010,0.06991525423728813
Tolima,2010,0.29892008639308854
Valle Del Cauca,2010,0.23920265780730898
Departamento de oferta del programa,2010,2010.0
Amazonas,2010,0.5625
Antioquia,2010,0.19229822834645668
Atlántico,2010,0.24887433483422022
Bogotá D.C.,2010,0.15063343127033774
Bolívar,2010,0.18735863282231716
Boyacá,2010,0.12007389162561577
Caldas,2010,0.11615487316421896
Caquetá,2010,0.3697674418604651
Casanare,2010,0.19121447028423771
Cauca,2010,0.1511494252873563
Cesar,2010,0.35147392290249435
Chocó,2010,0.24770642201834864
Córdoba,2010,0.22950819672131148
Cundinamarca,2010,0.07534516765285997
Guaviare,2010,0.625
Huila,2010,0.20026881720430106
La Guajira,2010,0.5242018537590113
Magdalena,2010,0.2122229684351914
Meta,2010,0.2078272604588394
Nariño,2010,0.23024830699774265
Norte De Santander,2010,0.19055244195356286
Putumayo,2010,0.5429553264604811
Quindío,2010,0.2
Risaralda,2010,0.1123946300343428
Santander,2010,0.22696195005945302
Sucre,2010,0.26904376012965964
Tolima,2010,0.19600195026816186
Valle Del Cauca,2010,0.176701001015523
Vaupés,2010,0.5714285714285714
Vichada,2010,0.4444444444444444
Amazonas,2011,0.3
Antioquia,2011,0.08969644813018307
Arauca,2011,0.07923269391159299
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2011,0.04
Atlántico,2011,0.1333380341277676
Bogotá D.C.,2011,0.09295763622519054
Bolívar,2011,0.1022087162763119
Boyacá,2011,0.06088430012610341
Caldas,2011,0.053699912255045334
Caquetá,2011,0.09536307961504811
Casanare,2011,0.132691173579713
Cauca,2011,0.07455984033074346
Cesar,2011,0.13605773919828343
Chocó,2011,0.1518823719502343
Córdoba,2011,0.10454189506656225
Cundinamarca,2011,0.11736852710054403
Guainía,2011,0.23170731707317074
Guaviare,2011,0.14705882352941177
Huila,2011,0.09592746947429992
La Guajira,2011,0.12329174093879976
Magdalena,2011,0.08333333333333333
Meta,2011,0.12090108093378145
Nariño,2011,0.11852493741575197
Norte De Santander,2011,0.09772388301666558
Putumayo,2011,0.14693295292439373
Quindío,2011,0.10816462313468302
Risaralda,2011,0.09107458371258767
Santander,2011,0.07311169187267041
Sucre,2011,0.08578715511245073
Tolima,2011,0.11424948932873143
Valle Del Cauca,2011,0.09276960572485438
Vaupés,2011,0.6041666666666666
Vichada,2011,0.2457627118644068
Departamento de oferta del programa,2011,2011.0
Amazonas,2011,0.6428571428571429
Antioquia,2011,0.17424682108373343
Arauca,2011,0.030612244897959183
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2011,0.4840764331210191
Atlántico,2011,0.264637366050629
Bogotá D.C.,2011,0.1564696436291767
Bolívar,2011,0.17890811146793742
Boyacá,2011,0.12971120900636318
Caldas,2011,0.11411182959300115
Caquetá,2011,0.22486772486772486
Casanare,2011,0.26371308016877637
Cauca,2011,0.2616699539776463
Cesar,2011,0.3271889400921659
Chocó,2011,0.18796992481203006
Córdoba,2011,0.19486692015209126
Cundinamarca,2011,0.08056603773584906
Guainía,2011,0.5
Guaviare,2011,0.375
Huila,2011,0.1784351145038168
La Guajira,2011,0.29453015427769985
Magdalena,2011,0.16396039603960397
Meta,2011,0.2672985781990521
Nariño,2011,0.15926892950391644
Norte De Santander,2011,0.12353597322922476
Putumayo,2011,0.45907473309608543
Quindío,2011,0.1721141911460488
Risaralda,2011,0.1465587044534413
Santander,2011,0.15517138599105812
Sucre,2011,0.2554973821989529
Tolima,2011,0.2459858702633269
Valle Del Cauca,2011,0.16943162854618632
Vaupés,2011,0.8181818181818182
Vichada,2011,0.5783132530120482
Departamento de oferta del programa,2011,2011.0
Amazonas,2011,0.9444444444444444
Antioquia,2011,0.3483627204030227
Arauca,2011,0.0
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2011,0.4840764331210191
Atlántico,2011,0.2942011834319527
Bogotá D.C.,2011,0.1897802374939552
Bolívar,2011,0.3527272727272727
Boyacá,2011,0.1774193548387097
Caldas,2011,0.21161825726141079
Caquetá,2011,0.3387096774193548
Casanare,2011,0.03571428571428571
Cauca,2011,0.5010548523206751
Cesar,2011,0.4074074074074074
Córdoba,2011,0.31756756756756754
Cundinamarca,2011,0.22429906542056074
Huila,2011,0.21554770318021202
La Guajira,2011,0.3333333333333333
Magdalena,2011,0.22265625
Meta,2011,0.25510204081632654
Nariño,2011,0.1956521739130435
Norte De Santander,2011,0.08535031847133757
Quindío,2011,0.1883308714918759
Risaralda,2011,0.2164835164835165
Santander,2011,0.1430939226519337
Sucre,2011,0.39149888143176736
Tolima,2011,0.2976588628762542
Valle Del Cauca,2011,0.21595971334495448
Vichada,2011,0.0
Departamento de oferta del programa,2011,2011.0
Amazonas,2011,0.4166666666666667
Antioquia,2011,0.15387788778877887
Arauca,2011,0.033707865168539325
Atlántico,2011,0.2082204155374887
Bogotá D.C.,2011,0.12811835456062928
Bolívar,2011,0.14307134824440834
Boyacá,2011,0.12821807168096921
Caldas,2011,0.10427135678391959
Caquetá,2011,0.20253164556962025
Casanare,2011,0.27802690582959644
Cauca,2011,0.15329512893982808
Cesar,2011,0.3087818696883853
Chocó,2011,0.18796992481203006
Córdoba,2011,0.10526315789473684
Cundinamarca,2011,0.07451828548957924
Guainía,2011,0.5
Guaviare,2011,0.375
Huila,2011,0.16470588235294117
La Guajira,2011,0.2217741935483871
Magdalena,2011,0.12391738840772819
Meta,2011,0.26854754440961337
Nariño,2011,0.15814266487213996
Norte De Santander,2011,0.13423777222420563
Putumayo,2011,0.45907473309608543
Quindío,2011,0.15145813734713076
Risaralda,2011,0.13076923076923078
Santander,2011,0.15849486887115166
Sucre,2011,0.13582677165354332
Tolima,2011,0.20403413498836306
Valle Del Cauca,2011,0.15363881401617252
Vaupés,2011,0.8181818181818182
Vichada,2011,0.6857142857142857
Amazonas,2012,0.24056603773584906
Antioquia,2012,0.07906014482045219
Arauca,2012,0.1398852223816356
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2012,0.0
Atlántico,2012,0.1090722968650032
Bogotá D.C.,2012,0.08689312233309814
Bolívar,2012,0.10446749372923869
Boyacá,2012,0.0579618727221755
Caldas,2012,0.05493548211466216
Caquetá,2012,0.09825769854132901
Casanare,2012,0.08289855072463768
Cauca,2012,0.080971919476856
Cesar,2012,0.11789510673811825
Chocó,2012,0.12583757705708926
Córdoba,2012,0.0982491423163374
Cundinamarca,2012,0.12365975696926376
Guainía,2012,0.1619718309859155
Guaviare,2012,0.22433460076045628
Huila,2012,0.08939723051859896
La Guajira,2012,0.11627586206896552
Magdalena,2012,0.0830585983196852
Meta,2012,0.10872593199508399
Nariño,2012,0.11110183639398999
Norte De Santander,2012,0.0926733761549823
Putumayo,2012,0.07720144752714113
Quindío,2012,0.09606392926974411
Risaralda,2012,0.07403106401509653
Santander,2012,0.07754560924452887
Sucre,2012,0.07775309425579181
Tolima,2012,0.1339715873996294
Valle Del Cauca,2012,0.09885532540079756
Vaupés,2012,0.10526315789473684
Vichada,2012,0.21518987341772153
Departamento de oferta del programa,2012,2012.0
Amazonas,2012,0.03286384976525822
Antioquia,2012,0.10571246210307962
Arauca,2012,0.07042253521126761
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2012,0.12244897959183673
Atlántico,2012,0.22421150278293137
Bogotá D.C.,2012,0.1549925187032419
Bolívar,2012,0.18419067732689698
Boyacá,2012,0.08102288021534321
Caldas,2012,0.12101645490522808
Caquetá,2012,0.15104895104895105
Casanare,2012,0.09273422562141491
Cauca,2012,0.11251125112511251
Cesar,2012,0.08627717391304347
Chocó,2012,0.06451612903225806
Córdoba,2012,0.1272515979081929
Cundinamarca,2012,0.08401158780521452
Guainía,2012,0.0
Guaviare,2012,0.02023121387283237
Huila,2012,0.08784965034965035
La Guajira,2012,0.13095238095238096
Magdalena,2012,0.13289962825278812
Meta,2012,0.09986194201564658
Nariño,2012,0.13259668508287292
Norte De Santander,2012,0.15441176470588236
Putumayo,2012,0.1875
Quindío,2012,0.08070807080708071
Risaralda,2012,0.07625
Santander,2012,0.19140403849782978
Sucre,2012,0.41031518624641833
Tolima,2012,0.12361795657386439
Valle Del Cauca,2012,0.13908872901678657
Vaupés,2012,0.0
Vichada,2012,0.0
Departamento de oferta del programa,2012,2012.0
Antioquia,2012,0.2675255778704055
Arauca,2012,0.43243243243243246
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2012,0.3333333333333333
Atlántico,2012,0.38962630181743924
Bogotá D.C.,2012,0.22038245107315374
Bolívar,2012,0.3998215082552432
Boyacá,2012,0.09090909090909091
Caldas,2012,0.38386308068459657
Caquetá,2012,0.5462962962962963
Casanare,2012,0.037037037037037035
Cauca,2012,0.40096618357487923
Cesar,2012,0.39316239316239315
Chocó,2012,0.0
Córdoba,2012,0.33985330073349634
Cundinamarca,2012,0.17034700315457413
Huila,2012,0.30952380952380953
La Guajira,2012,0.21839080459770116
Magdalena,2012,0.2422879177377892
Meta,2012,0.2358490566037736
Nariño,2012,0.5
Norte De Santander,2012,0.2552742616033755
Quindío,2012,0.09852598913886734
Risaralda,2012,0.17583892617449665
Santander,2012,0.19205052005943538
Sucre,2012,0.6706263498920086
Tolima,2012,0.24943000455996353
Valle Del Cauca,2012,0.21859642225280126
Vichada,2012,0.0
Departamento de oferta del programa,2012,2012.0
Amazonas,2012,0.03286384976525822
Antioquia,2012,0.09672189822515107
Arauca,2012,0.041304347826086954
"Archipiélago De San Andrés, Providencia Y Santa Catalina",2012,0.0
Atlántico,2012,0.08652048274689784
Bogotá D.C.,2012,0.11128677939022767
Bolívar,2012,0.14032858309884724
Boyacá,2012,0.08084406686763497
Caldas,2012,0.0965391621129326
Caquetá,2012,0.08072487644151564
Casanare,2012,0.09421000981354269
Cauca,2012,0.08287841191066997
Cesar,2012,0.05977859778597786
Chocó,2012,0.06498194945848375
Córdoba,2012,0.06097560975609756
Cundinamarca,2012,0.08006347374495096
Guainía,2012,0.0
Guaviare,2012,0.02023121387283237
Huila,2012,0.06544754571703561
La Guajira,2012,0.053169734151329244
Magdalena,2012,0.07096069868995633
Meta,2012,0.08516063233044364
